price,bedroom,bathroom,area(sqft),country,city,address,purpose,furnishing,completion_status,handover,project_name,propert_type
"1,866,000",1 bed,2 baths,830 sqft, UAE, Dubai, Jumeirah Islands,Sale,Unfurnished,Off-Plan,Q4 2028,SERENIA DISTRICT - WEST,Apartment
"1,819,998",1 bed,2 baths,899 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Off-Plan,Q4 2024,Dusk by Binghatti,Apartment
"620,000",Studio,1 bath,423 sqft, UAE, Dubai, Arjan,Sale,Furnished,Ready,Q3 2029,Jewelz by Danube,Apartment
"1,800,000",1 bed,2 baths,"1,062 sqft", UAE, Dubai, Dubai Marina,Sale,Furnished,Ready,Q2 2028,Princess Tower,Apartment
"1,550,000",1 bed,2 baths,642 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Off-Plan,Q4 2024,The Paragon by IGO,Apartment
"7,200,000",4 beds,6 baths,"4,800 sqft", UAE, Dubai, Mohammed Bin Rashid City,Sale,Unfurnished,Off-Plan,Q4 2027,The Haven II Residences,Townhouse
"5,500,000",5 beds,7 baths,"4,200 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Ready,Q1 2026,4Direction Residence 1,Villa
"1,214,325",1 bed,1 bath,809 sqft, UAE, Dubai, Wasl Gate,Sale,Unfurnished,Off-Plan,Q4 2026,Hillside Residences 1,Apartment
"1,350,000",1 bed,2 baths,884 sqft, UAE, Dubai, Al Furjan,Sale,Unfurnished,Off-Plan,Q2 2025,Avenue Residence 5,Apartment
"2,500,000",1 bed,2 baths,736 sqft, UAE, Dubai, Za'abeel,Sale,Furnished,Off-Plan,Q3 2029,Address Residences Zabeel Tower 3,Apartment
"1,400,000",3 beds,4 baths,"1,575 sqft", UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Ready,Q2 2026,Sobha Crest Grande,Apartment
"4,008,348",3 beds,3 baths,"1,895 sqft", UAE, Dubai,Motor City,Sale,Furnished,Off-Plan,Q4 2028,Sobha Solis Tower A,Apartment
"1,900,000",2 beds,4 baths,943 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q2 2026,Sobha Reserve,Apartment
"43,380,800",5 beds,5 baths,"7,707 sqft", UAE, Dubai, Palm Jumeirah,Sale,Unfurnished,Off-Plan,Q1 2027,Como Residences,Apartment
"6,500,000",4 beds,4 baths,"2,936 sqft", UAE, Dubai, Arabian Ranches,Sale,Unfurnished,Ready,Q1 2027,Palmera,Villa
"1,649,999",1 bed,2 baths,784 sqft, UAE, Dubai, Sobha Hartland,Sale,Unfurnished,Ready,Q2 2026,Creek Vistas Grande,Apartment
"4,100,000",Studio,1 bath,712 sqft, UAE, Dubai, Jumeirah Beach Residence (JBR),Sale,Furnished,Ready,Q4 2028,FIVE Luxe,Apartment
"3,700,000",4 beds,5 baths,"2,687 sqft", UAE, Dubai, Arabian Ranches 3,Sale,Unfurnished,Off-Plan,Q2 2026,Raya,Villa
"1,700,000",1 bed,1 bath,573 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q4 2026,The EDGE Tower A,Apartment
"700,000",1 bed,1 bath,664 sqft, UAE, Dubai, Dubai Sports City,Sale,Furnished,Ready,Q4 2025,Tennis Tower,Apartment
"3,753,888",3 beds,3 baths,"1,613 sqft", UAE, Dubai, Dubai Creek Harbour,Sale,Unfurnished,Off-Plan,Q3 2026,Mangrove Building 1,Apartment
"1,600,000",1 bed,2 baths,675 sqft, UAE, Dubai, Ras Al Khor,Sale,Unfurnished,Off-Plan,Q4 2026,Sobha One Tower D,Apartment
"13,000,000",5 beds,6 baths,"5,368 sqft", UAE, Dubai, Arabian Ranches 2,Sale,Unfurnished,Ready,Q1 2027,Rasha,Villa
"2,500,000",2 beds,3 baths,"1,312 sqft", UAE, Dubai, Culture Village (Jaddaf Waterfront),Sale,Furnished,Off-Plan,Q3 2026,Art Bay West,Apartment
"970,000",Studio,1 bath,454 sqft, UAE, Dubai, Palm Jumeirah,Sale,Furnished,Ready,Q1 2025,Dukes The Palm,Apartment
"799,999",1 bed,2 baths,949 sqft, UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Ready,Q4 2026,Azizi Ruby,Apartment
"6,900,000",1 bed,2 baths,856 sqft, UAE, Dubai, Za'abeel,Sale,Furnished,Ready,Q2 2026,Sobha Crest Grande,Apartment
"3,200,000",1 bed,2 baths,801 sqft, UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Ready,Q4 2026,SLS Dubai Hotel & Residences,Apartment
"1,350,000",2 beds,2 baths,988 sqft, UAE, Dubai, Al Furjan,Sale,Furnished,Ready,Q4 2024,Marquis Galleria,Apartment
"2,250,000",2 beds,3 baths,"1,150 sqft", UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent,Apartment
"4,000,000",3 beds,3 baths,"2,745 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q1 2027,The Ponderosa,Villa
"11,000,000",4 beds,5 baths,"4,335 sqft", UAE, Dubai,Jumeirah Park,Sale,Unfurnished,Ready,Q4 2025,The Springs 7,Villa
"919,900",1 bed,2 baths,637 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Unfurnished,Ready,Q4 2024,Dawn by Binghatti,Apartment
"570,000",1 bed,2 baths,584 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q3 2024,Peninsula Two,Apartment
"2,250,000",1 bed,1 bath,867 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Off-Plan,Q4 2024,Marriott Residences (West Five),Apartment
"1,582,888",1 bed,2 baths,947 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q4 2027,Vera Residences,Apartment
"730,000",1 bed,2 baths,642 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Furnished,Ready,Q1 2029,Terra Heights Building 2,Apartment
"3,450,000",5 beds,6 baths,"3,345 sqft", UAE, Dubai, DAMAC Lagoons,Sale,Unfurnished,Off-Plan,Q3 2025,Santorini,Townhouse
"860,000",1 bed,2 baths,693 sqft, UAE, Dubai, Majan,Sale,Furnished,Off-Plan,Q2 2027,Forest City Tower,Apartment
"1,550,000",2 beds,2 baths,"1,157 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Ready,Q4 2028,Nara,Apartment
"2,050,000",1 bed,1 bath,767 sqft, UAE, Dubai, Downtown Dubai,Sale,Furnished,Ready,Q2 2026,Opera Grand,Apartment
"1,998,000",3 beds,4 baths,"1,555 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Off-Plan,Q3 2027,Legado by Prescott,Apartment
"5,600,000",3 beds,4 baths,"2,881 sqft", UAE, Dubai, Dubai Hills Estate,Sale,Furnished,Ready,Q4 2026,Elite 1 Downtown Residence,Townhouse
"7,990,000",2 beds,2 baths,"1,537 sqft", UAE, Dubai, Dubai Creek Harbour,Sale,Furnished,Ready,Q3 2026,Savanna Building 3,Apartment
"1,151,000",2 beds,2 baths,886 sqft, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Off-Plan,Q4 2026,Evergreens,Apartment
"1,220,000",2 beds,3 baths,"1,196 sqft", UAE, Dubai, Dubai Silicon Oasis (DSO),Sale,Unfurnished,Ready,Q3 2027,Coral Residence,Apartment
"1,099,888",Studio,1 bath,389 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q3 2024,Peninsula Two,Apartment
"3,754,000",1 bed,2 baths,794 sqft, UAE, Dubai, Dubai Harbour,Sale,Unfurnished,Off-Plan,Q4 2025,DAMAC BAY 2,Apartment
"5,350,000",3 beds,4 baths,"1,954 sqft", UAE, Dubai, Umm Suqeim,Sale,Unfurnished,Off-Plan,Q1 2026,Lamaa Building 4,Apartment
"670,000",Studio,1 bath,335 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q3 2025,Dusit Princess Rijas,Apartment
"2,949,888",2 beds,2 baths,"1,333 sqft", UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Ready,Q1 2027,Cello Residences Tower A,Apartment
"3,569,022",2 beds,4 baths,"1,660 sqft", UAE, Dubai, Ras Al Khor,Sale,Unfurnished,Off-Plan,Q4 2026,Sobha One Tower C,Apartment
"1,150,000",1 bed,2 baths,828 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Sale,Unfurnished,Ready,Q4 2027,The Cosmopolitan (Damac Maison),Apartment
"1,250,000",2 beds,3 baths,"1,079 sqft", UAE, Dubai, Majan,Sale,Unfurnished,Off-Plan,Q2 2027,Samana Barari Views,Apartment
"1,000,000",1 bed,2 baths,647 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Ready,Q4 2025,Golf Views Seven City,Apartment
"2,600,000",2 beds,2 baths,"1,115 sqft", UAE, Dubai, Dubai Creek Harbour,Sale,Unfurnished,Ready,Q4 2026,Binghatti Skyrise Tower C,Apartment
"9,000,000",4 beds,5 baths,"5,619 sqft", UAE, Dubai, Jumeirah Park,Sale,Furnished,Ready,Q4 2027,Legacy,Villa
"1,050,000",Studio,1 bath,460 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q1 2025,Palazzo Versace,Apartment
"2,667,888",3 beds,4 baths,"2,179 sqft", UAE, Dubai, Arjan,Sale,Unfurnished,Off-Plan,Q1 2028,The Central Downtown Tower C,Apartment
"1,450,000",2 beds,2 baths,995 sqft, UAE, Dubai, Dubai South,Sale,Unfurnished,Ready,Q1 2026,Arbor View,Apartment
"1,180,000",1 bed,2 baths,974 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q1 2027,Ellington Beach House,Apartment
"1,300,000",Studio,1 bath,660 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q4 2027,Marquise Square,Apartment
"850,000",Studio,1 bath,425 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q1 2027,DAMAC Maison Bay's Edge,Apartment
"52,000,000",6 beds,9 baths,"13,834 sqft", UAE, Dubai, Dubai Hills Estate,Sale,Unfurnished,Off-Plan,Q4 2024,Majestic Vistas,Villa
"9,451,275",5 beds,6 baths,"5,752 sqft", UAE, Dubai, Dubailand,Sale,Unfurnished,Off-Plan,Q2 2026,Sobha Reserve,Villa
"10,500,000",3 beds,5 baths,"2,530 sqft", UAE, Dubai, Dubai Marina,Sale,Unfurnished,Off-Plan,Q4 2026,LIV LUX,Apartment
"2,250,000",2 beds,4 baths,"1,464 sqft", UAE, Dubai, Culture Village (Jaddaf Waterfront),Sale,Unfurnished,Ready,Q2 2026,Sobha Crest Grande,Apartment
"1,176,000",1 bed,2 baths,779 sqft, UAE, Dubai, Arjan,Sale,Unfurnished,Off-Plan,Q4 2027,Parkside Boulevard by Tabeer,Apartment
"7,500,000",6 beds,7 baths,"8,766 sqft", UAE, Dubai, DAMAC Lagoons,Sale,Furnished,Off-Plan,Q3 2025,Venice,Villa
"4,137,000",1 bed,1 bath,"1,303 sqft", UAE, Dubai, Dubai Harbour,Sale,Unfurnished,Off-Plan,Q1 2027,DAMAC BAY,Apartment
"2,230,000",4 beds,5 baths,"2,194 sqft", UAE, Dubai, Dubailand,Sale,Unfurnished,Off-Plan,Q4 2028,DAMAC Islands,Villa
"1,174,999",2 beds,3 baths,"1,612 sqft", UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Ready,Q3 2025,Hub Canal 1,Apartment
"9,000,000",3 beds,4 baths,"3,789 sqft", UAE, Dubai, Palm Jumeirah,Sale,Unfurnished,Ready,Q1 2026,Juniper,Apartment
"4,419,665",1 bed,2 baths,"1,071 sqft", UAE, Dubai, Dubai Internet City,Sale,Unfurnished,Off-Plan,Q1 2028,Iconic Residence,Apartment
"2,260,884",2 beds,3 baths,"2,503 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q1 2025,Stonehenge Residences,Apartment
"650,000",1 bed,2 baths,714 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Unfurnished,Ready,Q2 2025,Manam Prime,Apartment
"2,900,000",2 beds,2 baths,"1,144 sqft", UAE, Dubai, Al Sufouh,Sale,Unfurnished,Off-Plan,Q1 2026,Biltmore Sufouh,Apartment
"933,529",Studio,1 bath,440 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q1 2028,One Sky Park by IMAN,Apartment
"300,000,000",5 beds,4 baths,"20,501 sqft", UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q4 2025,Bugatti Residences by Binghatti,Penthouse
"2,650,000",3 beds,3 baths,"2,042 sqft", UAE, Dubai, Town Square,Sale,Unfurnished,Off-Plan,Q3 2025,Maha Townhouses,Townhouse
"1,100,000",Studio,1 bath,332 sqft, UAE, Dubai, Meydan City,Sale,Furnished,Off-Plan,Q1 2025,Azizi Riviera 59 ,Apartment
"1,730,000",2 beds,3 baths,"1,190 sqft", UAE, Dubai, Al Jaddaf,Sale,Unfurnished,Off-Plan,Q1 2026,Binghatti Hillviews,Apartment
"2,399,777",3 beds,4 baths,"1,750 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Off-Plan,Q3 2026,Evora Residence,Apartment
"3,245,715",2 beds,2 baths,"1,758 sqft", UAE, Dubai, Ras Al Khor,Sale,Unfurnished,Off-Plan,Q4 2026,Sobha One Tower A,Apartment
"2,750,000",2 beds,2 baths,"1,100 sqft", UAE, Dubai, Umm Suqeim,Sale,Unfurnished,Off-Plan,Q4 2028,Sobha Solis Tower C,Apartment
"2,400,000",3 beds,3 baths,"1,617 sqft", UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q4 2025,The Cosmopolitan (Damac Maison),Apartment
"1,300,000",Studio,1 bath,558 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q1 2027,Canal Heights 2,Apartment
"7,975,000",5 beds,6 baths,"10,000 sqft", UAE, Dubai, The Valley by Emaar,Sale,Unfurnished,Off-Plan,Q3 2026,Farm Gardens,Villa
"620,000",Studio,1 bath,524 sqft, UAE, Dubai, Jumeirah Village Triangle (JVT),Sale,Unfurnished,Ready,Q1 2027,The Cosmopolitan (Damac Maison),Apartment
"1,200,000",2 beds,1 bath,883 sqft, UAE, Dubai, Town Square,Sale,Unfurnished,Ready,Q4 2029,Bayz 102 by Danube,Apartment
"610,000",Studio,1 bath,512 sqft, UAE, Dubai, Dubai Sports City,Sale,Furnished,Ready,Q4 2026,Spirit Tower,Apartment
"2,150,000",2 beds,3 baths,"1,135 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2028,Marine 3,Apartment
"11,000,000",4 beds,6 baths,"3,206 sqft", UAE, Dubai, Mohammed Bin Rashid City,Sale,Unfurnished,Ready,Q4 2028,District One,Villa
"30,000,000",9 beds,11 baths,"15,000 sqft", UAE, Dubai, Al Barsha,Sale,Unfurnished,Ready,Q4 2029,Al Barsha 2,Villa
"679,000",Studio,1 bath,473 sqft, UAE, Dubai, DAMAC Hills,Sale,Furnished,Ready,Q4 2027,Oasiz 2 by Danube,Apartment
"2,040,000",1 bed,1 bath,726 sqft, UAE, Dubai, Dubai Maritime City,Sale,Furnished,Off-Plan,Q1 2027,Oceanz 2,Apartment
"2,500,000",1 bed,2 baths,736 sqft, UAE, Dubai, Za'abeel,Sale,Furnished,Off-Plan,Q3 2029,Address Residences Zabeel Tower 3,Apartment
"750,000",1 bed,2 baths,727 sqft, UAE, Dubai, Arjan,Sale,Unfurnished,Ready,Q2 2028,Samana Greens,Apartment
"2,250,000",1 bed,1 bath,970 sqft, UAE, Dubai, Dubai Marina,Sale,Unfurnished,Off-Plan,Q4 2029,Marina Cove,Apartment
"1,200,000",1 bed,2 baths,816 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q4 2024,Genesis By Meraki,Apartment
"4,400,000",2 beds,3 baths,"1,220 sqft", UAE, Dubai, Jumeirah,Sale,Furnished,Ready,Q1 2027,Rove Home Marasi Drive,Apartment
"1,995,000",1 bed,2 baths,824 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q2 2027,DG1 Living,Apartment
"803,988",1 bed,2 baths,699 sqft, UAE, Dubai, Dubai Land Residence Complex,Sale,Unfurnished,Off-Plan,Q4 2028,AG AUM Residence,Apartment
"3,700,000",4 beds,5 baths,"2,687 sqft", UAE, Dubai, Arabian Ranches 3,Sale,Unfurnished,Off-Plan,Q2 2026,Raya,Villa
"2,500,000",2 beds,3 baths,950 sqft, UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent,Apartment
"1,435,000",1 bed,2 baths,684 sqft, UAE, Dubai, Dubailand,Sale,Furnished,Off-Plan,Q4 2025,The Waterside Villas at The Sanctuary,Apartment
"2,250,000",1 bed,1 bath,970 sqft, UAE, Dubai, Dubai Marina,Sale,Unfurnished,Off-Plan,Q4 2029,Marina Cove,Apartment
"1,180,000",2 beds,3 baths,"1,116 sqft", UAE, Dubai, Dubai Land Residence Complex,Sale,Furnished,Ready,Q2 2026,Durar A,Apartment
"3,850,000",2 beds,3 baths,"1,794 sqft", UAE, Dubai, The Springs,Sale,Unfurnished,Ready,Q4 2025,The Springs 12,Villa
"3,655,000",4 beds,5 baths,"3,400 sqft", UAE, Dubai, Arabian Ranches 3,Sale,Unfurnished,Off-Plan,Q2 2026,Raya,Townhouse
"750,000",1 bed,2 baths,974 sqft, UAE, Dubai, Dubai Silicon Oasis (DSO),Sale,Unfurnished,Ready,Q4 2025,Silicon Star,Apartment
"3,400,000",3 beds,4 baths,"1,943 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Ready,Q1 2026,The Springs 12,Villa
"23,000,000",2 beds,3 baths,"2,657 sqft", UAE, Dubai, Palm Jumeirah,Sale,Furnished,Off-Plan,Q4 2026,Armani Beach Residences,Apartment
"1,899,999",2 beds,1 bath,747 sqft, UAE, Dubai, Dubai Hills Estate,Sale,Furnished,Ready,Q4 2029,Golfville,Apartment
"1,836,923",2 beds,3 baths,"1,504 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2025,99 Park Place,Apartment
"849,999",1 bed,1 bath,568 sqft, UAE, Dubai, Arjan,Sale,Furnished,Off-Plan,Q2 2025,Skyz by Danube,Apartment
"2,700,000",3 beds,4 baths,"1,840 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2024,Binghatti Tulip,Apartment
"11,500,000",3 beds,3 baths,"2,287 sqft", UAE, Dubai, Dubai Harbour,Sale,Unfurnished,Ready,Q4 2026,Palm Beach Towers 3,Apartment
"2,400,000",1 bed,1 bath,"1,121 sqft", UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q4 2029,SLS Dubai Hotel & Residences,Apartment
"1,214,325",1 bed,1 bath,809 sqft, UAE, Dubai, Wasl Gate,Sale,Unfurnished,Off-Plan,Q4 2026,Hillside Residences 1,Apartment
"825,000",1 bed,1 bath,632 sqft, UAE, Dubai, Town Square,Sale,Unfurnished,Ready,Q4 2026,FIVE Luxe,Apartment
"933,164",Studio,1 bath,512 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2026,Sky Livings by Peace Homes,Apartment
"2,800,000",2 beds,2 baths,"1,076 sqft", UAE, Dubai, Dubai Hills Estate,Sale,Unfurnished,Off-Plan,Q3 2027,Greenside Residence Tower A,Apartment
"1,132,777",1 bed,1 bath,731 sqft, UAE, Dubai, Arjan,Sale,Unfurnished,Off-Plan,Q4 2027,Bond Enclave,Apartment
"1,590,000",2 beds,3 baths,"1,236 sqft", UAE, Dubai, Arjan,Sale,Unfurnished,Off-Plan,Q3 2025,Divine Living,Apartment
"1,916,150",1 bed,2 baths,912 sqft, UAE, Dubai, Sobha Hartland,Sale,Unfurnished,Ready,Q3 2026,Waves Grande,Apartment
"2,400,000",2 beds,2 baths,"1,592 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Ready,Q4 2026,Aquilegia,Apartment
"4,500,000",3 beds,4 baths,"2,744 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q2 2026,Creek Vistas Grande,Townhouse
"1,050,000",1 bed,2 baths,898 sqft, UAE, Dubai, Majan,Sale,Unfurnished,Ready,Q3 2025,Forum Residences,Apartment
"1,906,888",3 beds,4 baths,"1,765 sqft", UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Off-Plan,Q4 2027,The Community - Sports Arena,Apartment
"1,858,000",3 beds,4 baths,"1,882 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Ready,Q2 2026,Mulberry,Villa
"3,800,000",5 beds,4 baths,"1,550 sqft", UAE, Dubai, DAMAC Lagoons,Sale,Unfurnished,Off-Plan,Q4 2026,Morocco,Townhouse
"925,000",Studio,1 bath,885 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q2 2027,Park Central,Apartment
"880,000",1 bed,2 baths,811 sqft, UAE, Dubai, Arjan,Sale,Unfurnished,Ready,Q2 2027,Golfville,Apartment
"2,750,000",3 beds,4 baths,"1,984 sqft", UAE, Dubai, Arabian Ranches 3,Sale,Unfurnished,Off-Plan,Q3 2027,May,Townhouse
"2,500,000",1 bed,1 bath,792 sqft, UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Off-Plan,Q4 2026,St. Regis Residences Tower 2,Apartment
"3,800,000",4 beds,5 baths,"2,200 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Off-Plan,Q2 2027,Al Furjan West,Townhouse
"780,000",1 bed,2 baths,858 sqft, UAE, Dubai, Dubai Silicon Oasis (DSO),Sale,Unfurnished,Ready,Q4 2024,Platinum Residence 1,Apartment
"1,150,000",1 bed,1 bath,785 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison),Apartment
"4,000,000",4 beds,6 baths,"3,057 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2027,Al Mahra,Villa
"1,199,000",1 bed,1 bath,656 sqft, UAE, Dubai, DAMAC Hills,Sale,Unfurnished,Off-Plan,Q4 2024,Golf Gate 2,Apartment
"801,000",Studio,1 bath,380 sqft, UAE, Dubai, Dubai Silicon Oasis (DSO),Sale,Unfurnished,Off-Plan,Q4 2027,Oasiz 1 by Danube,Apartment
"1,250,000",2 beds,2 baths,882 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2025,Levanto,Apartment
"2,450,000",2 beds,3 baths,930 sqft, UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent,Apartment
"3,730,860",5 beds,5 baths,"3,324 sqft", UAE, Dubai, Dubailand,Sale,Unfurnished,Off-Plan,Q1 2028,DAMAC Sun City,Townhouse
"3,200,000",3 beds,4 baths,"1,906 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Off-Plan,Q2 2028,Etlala Residence,Villa
"1,001,000",2 beds,3 baths,"1,850 sqft", UAE, Dubai, Dubai Investment Park (DIP),Sale,Unfurnished,Off-Plan,Q4 2025,Verdana 2,Townhouse
"635,000",Studio,1 bath,625 sqft, UAE, Dubai, International City,Sale,Unfurnished,Off-Plan,Q4 2025,Petalz By Danube,Apartment
"1,780,000",2 beds,3 baths,"1,460 sqft", UAE, Dubai, Dubai Science Park,Sale,Unfurnished,Ready,Q1 2025,Orchid Residence,Apartment
"860,000",1 bed,1 bath,627 sqft, UAE, Dubai, Dubai Sports City,Sale,Furnished,Ready,Q2 2027,Hera Tower,Apartment
"600,000",1 bed,1 bath,478 sqft, UAE, Dubai, Dubai South,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison),Apartment
"1,189,413",2 beds,3 baths,"1,353 sqft", UAE, Dubai, Discovery Gardens,Sale,Unfurnished,Ready,Q4 2028,Altia One,Apartment
"1,800,000",2 beds,3 baths,"1,010 sqft", UAE, Dubai, Dubai Science Park,Sale,Furnished,Off-Plan,Q2 2027,Opalz By Danube,Apartment
"2,106,000",1 bed,2 baths,"1,022 sqft", UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q4 2026,Binghatti Skyrise Tower B,Apartment
"2,740,000",1 bed,1 bath,729 sqft, UAE, Dubai, Umm Suqeim,Sale,Unfurnished,Off-Plan,Q4 2026,Elara Building 2,Apartment
"534,750",Studio,1 bath,465 sqft, UAE, Dubai, International City,Sale,Unfurnished,Off-Plan,Q4 2025,Silver Park Residency,Apartment
"1,223,300",1 bed,2 baths,670 sqft, UAE, Dubai, Motor City,Sale,Unfurnished,Off-Plan,Q4 2028,Sobha Orbis Tower E,Apartment
"7,000,000",4 beds,6 baths,"4,042 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q4 2027,Murooj Al Furjan,Villa
"2,200,000",2 beds,2 baths,"1,066 sqft", UAE, Dubai, Dubai Hills Estate,Sale,Unfurnished,Off-Plan,Q1 2027,Golf Grand,Apartment
"5,875,000",1 bed,2 baths,"1,118 sqft", UAE, Dubai, Bluewaters Island,Sale,Furnished,Ready,Q4 2027,The Community - Sports Arena,Apartment
"850,000",1 bed,2 baths,657 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Furnished,Ready,Q4 2026,Armani Beach Residences,Apartment
"3,700,000",3 beds,5 baths,"2,851 sqft", UAE, Dubai, Dubai South,Sale,Furnished,Ready,Q4 2026,Sunset Bay by Imtiaz,Townhouse
"6,200,000",4 beds,5 baths,"4,638 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q4 2027,Murooj Al Furjan,Townhouse
"2,130,000",2 beds,2 baths,"1,097 sqft", UAE, Dubai, Expo City,Sale,Unfurnished,Off-Plan,Q1 2029,Terra Heights Building 3,Apartment
"1,890,000",2 beds,3 baths,"1,264 sqft", UAE, Dubai, Al Jaddaf,Sale,Unfurnished,Off-Plan,Q4 2025,Binghatti Ivory,Apartment
"900,000",1 bed,1 bath,576 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q2 2025,Mayfair Tower,Apartment
"1,150,000",Studio,1 bath,561 sqft, UAE, Dubai, Culture Village (Jaddaf Waterfront),Sale,Furnished,Ready,Q1 2025,D1 Tower,Apartment
"2,588,800",2 beds,2 baths,"1,377 sqft", UAE, Dubai, Expo City,Sale,Unfurnished,Off-Plan,Q1 2028,Sidr Residences,Apartment
"1,650,000",1 bed,2 baths,784 sqft, UAE, Dubai, Sobha Hartland,Sale,Unfurnished,Ready,Q1 2025,Creek Vistas Grande,Apartment
"1,717,888",1 bed,1 bath,764 sqft, UAE, Dubai, Dubai Hills Estate,Sale,Unfurnished,Off-Plan,Q1 2029,Parkwood Tower A,Apartment
"600,000",Studio,1 bath,438 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Ready,Q1 2025,Palazzo Versace,Apartment
"19,500,000",4 beds,5 baths,"7,440 sqft", UAE, Dubai, Dubai Hills Estate,Sale,Unfurnished,Off-Plan,Q2 2024,Golf Place 2,Villa
"33,460,000",6 beds,6 baths,"11,319 sqft", UAE, Dubai, Tilal Al Ghaf,Sale,Unfurnished,Off-Plan,Q4 2026,Serenity Mansions,Villa
"5,600,000",4 beds,4 baths,"3,354 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Off-Plan,Q4 2024,Binghatti Hills Tower 2,Villa
